ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2025-12-31,-4.2209082273488364e-05,-7.167967508220887e-05,-1.2285125502293923e-05,-4.2209083520118144e-05,-4.220908105471296e-05,0.0,0.0,0.0,0.0,0.0,0.0,-4.2209082273488364e-05
2026-01-31,-4.729400709973224e-05,-7.846662373523613e-05,-1.748102516975859e-05,-4.729400874861332e-05,-4.729400553736142e-05,0.0,0.0,0.0,0.0,0.0,0.0,-4.729400709973224e-05
2026-02-28,-5.188684242666218e-05,-8.297528338166869e-05,-2.0629909941547704e-05,-5.188684445170058e-05,-5.1886840516510265e-05,0.0,0.0,0.0,0.0,0.0,0.0,-5.188684242666218e-05
2026-03-31,-5.697176725290603e-05,-8.664075617902052e-05,-2.7872833620797683e-05,-5.6971769667620064e-05,-5.697176498037849e-05,0.0,0.0,0.0,0.0,0.0,0.0,-5.697176725290603e-05
2026-04-30,-6.189266224604527e-05,-9.192341727751414e-05,-3.222447519613514e-05,-6.18926651197012e-05,-6.189265964345218e-05,0.0,0.0,0.0,0.0,0.0,0.0,-6.189266224604527e-05
2026-05-31,-6.697758707228912e-05,-9.654738088576445e-05,-3.737314783229136e-05,-6.697759036583449e-05,-6.69775840909344e-05,0.0,0.0,0.0,0.0,0.0,0.0,-6.697758707228912e-05
2026-06-30,-7.189848206542834e-05,-0.0001006713458233893,-4.4636679271727954e-05,-7.189848585283895e-05,-7.189847870520575e-05,0.0,0.0,0.0,0.0,0.0,0.0,-7.189848206542834e-05
2026-07-31,-7.69834068916722e-05,-0.00010768700991592016,-4.6162168735403704e-05,-7.698341115317755e-05,-7.698340315918973e-05,0.0,0.0,0.0,0.0,0.0,0.0,-7.69834068916722e-05
2026-08-31,-8.206833171791608e-05,-0.00011052308438986123,-5.384132559653718e-05,-8.206833649568092e-05,-8.20683274943936e-05,0.0,0.0,0.0,0.0,0.0,0.0,-8.206833171791608e-05
2026-09-30,-8.69892267110553e-05,-0.00011630162377513344,-5.659518831507656e-05,-8.698923206394834e-05,-8.698922205182836e-05,0.0,0.0,0.0,0.0,0.0,0.0,-8.69892267110553e-05
2026-10-31,-9.207415153729916e-05,-0.00012183333159309306,-6.279489978706184e-05,-9.207415744167753e-05,-9.207414632791356e-05,0.0,0.0,0.0,0.0,0.0,0.0,-9.207415153729916e-05
2026-11-30,-9.699504653043839e-05,-0.0001277143695124048,-6.619676463184424e-05,-9.699505303732096e-05,-9.69950408336006e-05,0.0,0.0,0.0,0.0,0.0,0.0,-9.699504653043839e-05
2026-12-31,-0.00010207997135668223,-0.0001318623879164351,-7.158030271245912e-05,-0.00010207997851287234,-0.00010207996522243825,0.0,0.0,0.0,0.0,0.0,0.0,-0.00010207997135668223
2027-01-31,-0.0001071648961829261,-0.00013781378580156033,-7.757436718001647e-05,-0.00010716490404259879,-0.00010716488952907084,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001071648961829261
2027-02-28,-0.00011175773150985605,-0.00014151234827436093,-8.144673103982756e-05,-0.0001117577401569769,-0.00011175772428522344,0.0,0.0,0.0,0.0,0.0,0.0,-0.00011175773150985605
2027-03-31,-0.00011684265633609991,-0.00014623326910404475,-8.51905539612293e-05,-0.00011684266569577291,-0.0001168426485439139,0.0,0.0,0.0,0.0,0.0,0.0,-0.00011684265633609991
2027-04-30,-0.0001217635513292391,-0.00015287467201413764,-9.057594444144643e-05,-0.00012176356131251785,-0.00012176354286134216,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001217635513292391
2027-05-31,-0.000126848476155483,-0.000155790828087557,-9.672120705279015e-05,-0.00012684848674324355,-0.00012684846694778221,0.0,0.0,0.0,0.0,0.0,0.0,-0.000126848476155483
2027-06-30,-0.0001317693711486222,-0.0001630497753337854,-0.00010261132246964324,-0.00013176938252935444,-0.00013176936136606948,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001317693711486222
