date,yhat,yhat_lower,yhat_upper
2024-08-01,7500.217028684633,6920.724832678173,8073.069012829888
2024-09-01,7592.625779355624,6999.079113827135,8146.972856369818
2024-10-01,7682.053603032967,7132.659020920585,8271.425001138941
2024-11-01,7774.462355511511,7243.251147950766,8328.969068671511
2024-12-01,7863.890180232032,7295.47937020798,8437.168210776796
2025-01-01,7956.2989335723805,7408.277387263763,8556.32117378828
2025-02-01,8048.707686247238,7512.03282849296,8632.650733214437
2025-03-01,8132.173779157734,7570.62277837796,8736.118864306116
2025-04-01,8224.582668072047,7622.093695905631,8772.60413031193
2025-05-01,8314.010625953375,7741.388164315237,8897.878108405528
2025-06-01,8406.41951576408,7812.4047361657695,8972.303080919264
2025-07-01,8495.847473645408,7960.9577960055,9077.588844689242
2025-07-31,8585.275431526738,7987.207757317925,9146.023672636542
2025-08-31,8677.684321337443,8142.758339960884,9263.043976689378
2025-09-30,8767.11227921877,8184.487936182601,9320.602979943504
2025-10-31,8859.521169029476,8327.77514154918,9436.774528373679
2025-11-30,8948.949126910804,8366.33338910648,9441.408931159473
2025-12-31,9041.35801672151,8439.878631900514,9593.258722037006
2026-01-31,9133.766906532215,8536.13304425306,9710.187186890806
2026-02-28,9217.233000554788,8653.007393744418,9780.160916347217
2026-03-31,9309.641890365492,8729.786003031499,9850.830696586709
2026-04-30,9399.069848246821,8880.98621705155,9951.405659111026
2026-05-31,9491.478738057525,8882.968227938489,10057.335769391972
2026-06-30,9580.906695938855,9002.152762135087,10163.867083466477
2026-07-31,9673.315585749559,9127.620585668608,10247.41567647823
2026-08-31,9765.724475560266,9203.465764777287,10381.078543193016
2026-09-30,9855.152433441592,9265.507592895172,10413.54550946143
2026-10-31,9947.5613232523,9363.984624970606,10513.555289232643
2026-11-30,10036.989281133625,9452.914844597273,10633.557602008053
2026-12-31,10129.398170944332,9591.787375839856,10711.129907897184
2027-01-31,10221.807060755036,9678.256765422337,10766.575091947961
2027-02-28,10305.27315477761,9716.744759398296,10876.23497831479
2027-03-31,10397.682044588315,9836.433091944546,10956.67646938025
2027-04-30,10487.110002469642,9933.160666362179,11064.913709688002
2027-05-31,10579.518892280348,9984.656859462268,11124.582767269048
2027-06-30,10668.946850161676,10136.48607198123,11215.74316776808
