date,yhat,yhat_lower,yhat_upper
2024-08-01,7500.217028684633,6912.077557117771,8086.339100211521
2024-09-01,7592.625779355624,7019.964804258135,8173.718456048107
2024-10-01,7682.053603032967,7140.444178847707,8229.040836114636
2024-11-01,7774.462355511511,7174.592390805835,8363.027117156558
2024-12-01,7863.890180232032,7327.785643961473,8459.235461538567
2025-01-01,7956.2989335723805,7411.041429272027,8547.87401720297
2025-02-01,8048.707686247238,7495.869594463407,8577.974407027119
2025-03-01,8132.173779157734,7557.232076231977,8690.75466113987
2025-04-01,8224.582668072047,7649.785723831663,8777.50053169284
2025-05-01,8314.010625953375,7735.320162664906,8893.515978020243
2025-06-01,8406.41951576408,7833.975809676278,8972.273133744226
2025-07-01,8495.847473645408,7903.544152805277,9083.19816003746
2025-07-31,8585.275431526738,8007.789928171533,9166.071959355562
2025-08-31,8677.684321337443,8138.145929783286,9233.48772364816
2025-09-30,8767.11227921877,8206.29084314598,9343.902264578826
2025-10-31,8859.521169029476,8247.752386192326,9402.98614413208
2025-11-30,8948.949126910804,8384.883853923782,9535.604099160444
2025-12-31,9041.35801672151,8444.924651453226,9630.916215897509
2026-01-31,9133.766906532215,8582.097917681738,9682.546611396994
2026-02-28,9217.233000554788,8658.259257614887,9753.90737482844
2026-03-31,9309.641890365492,8736.078846322658,9877.492475742012
2026-04-30,9399.069848246821,8843.290259689367,9921.849274023147
2026-05-31,9491.478738057525,8943.410464550543,10043.967857659749
2026-06-30,9580.906695938855,9019.97477886048,10161.645623274057
2026-07-31,9673.315585749559,9085.17956348305,10267.255575142535
2026-08-31,9765.724475560266,9169.349335959503,10377.36202064644
2026-09-30,9855.152433441592,9358.472794328998,10438.454821612962
2026-10-31,9947.5613232523,9399.213997641958,10518.59171566696
2026-11-30,10036.989281133625,9474.990921693496,10603.656949210252
2026-12-31,10129.398170944332,9597.340648538095,10727.843331553846
2027-01-31,10221.807060755036,9657.786248794024,10774.306423146601
2027-02-28,10305.27315477761,9780.484097531993,10914.877199525952
2027-03-31,10397.682044588315,9822.020835472813,10939.067520752325
2027-04-30,10487.110002469642,9942.064754361854,11090.926192403373
2027-05-31,10579.518892280348,9984.477904659732,11116.552557397461
2027-06-30,10668.946850161676,10116.453289087487,11246.270905535652
