date,yhat,yhat_lower,yhat_upper
2024-08-01,106.77929014266529,91.47863205582172,122.03082472305539
2024-09-01,103.71427926571714,88.91054791538467,117.86535734092928
2024-10-01,100.74813971204486,85.34149609900385,116.59690234096651
2024-11-01,97.68312883154897,82.70526211642319,112.93955911157371
2024-12-01,94.71698926050722,79.57410057105304,109.05146568700904
2025-01-01,91.65197836289992,77.67928829898085,107.47751541411347
2025-02-01,88.5869674491122,74.90826994676387,103.69825881394637
2025-03-01,85.8185705031878,69.61716675186781,100.9508521000201
2025-04-01,82.75355959917924,66.37508348949832,96.36764429790189
2025-05-01,79.78741844536555,65.13366199027915,95.37099733832842
2025-06-01,76.72240591975807,62.62582865027635,92.38853378439752
2025-07-01,73.75626476594437,58.210261098578165,88.7873671729633
2025-07-31,70.79012361213067,56.29053785494754,86.65470521745013
2025-08-31,67.72511108652319,53.29576630868048,81.73284557122264
2025-09-30,64.75896993270949,49.868640278403085,80.14059666784671
2025-10-31,61.693957407102005,47.70442407805889,76.73116479052844
2025-11-30,58.72781625328831,44.85331568520998,73.62086997220068
2025-12-31,55.66280372768082,40.324517048370495,69.91576560649433
2026-01-31,52.59779120207334,37.81965670644431,67.59752829155589
2026-02-28,49.82939279184722,34.82949788310151,64.84117593950361
2026-03-31,46.76438026623973,32.81390911769415,61.11493815933861
2026-04-30,43.79823911242603,28.36607455102923,58.51222801254317
2026-05-31,40.73322658681855,25.74455326262235,54.46025308616426
2026-06-30,37.76708543300486,21.688373412093068,53.24452893282221
2026-07-31,34.70207290739737,20.33288715575697,50.8042403539389
2026-08-31,31.637060381789873,16.80864677301321,45.67712902394698
2026-09-30,28.670919227976178,15.40957852516244,43.71165712487248
2026-10-31,25.6059067023687,11.277036030531526,40.200258240295426
2026-11-30,22.639765548555005,6.607559866191912,37.72697824133437
2026-12-31,19.574753022947522,5.7988532811300955,34.80599878204231
2027-01-31,16.509740497340033,1.1810707363611965,31.028679528890336
2027-02-28,13.741342087113912,-1.8007345874672624,28.719531767249084
2027-03-31,10.676329561506432,-4.379251371222741,25.064155625273045
2027-04-30,7.710188407692726,-7.809873100837966,24.137303788774478
2027-05-31,4.645175882085256,-10.715501495133688,18.882377569822467
2027-06-30,1.6790347282715619,-12.296889831991141,17.058295668805272
