date,yhat,yhat_lower,yhat_upper
2024-08-01,0.7602234693470519,0.22952924778978873,1.2448147448630085
2024-09-01,0.7216849080295651,0.2527952621054197,1.1897415476117061
2024-10-01,0.6843895261025089,0.20832085034864048,1.1962458655564536
2024-11-01,0.6458509647480261,0.17333549818669353,1.1431466574536635
2024-12-01,0.6085555827709956,0.12840595367446384,1.1161842036575123
2025-01-01,0.5700170214109818,0.07136462999269562,1.0536221094196307
2025-02-01,0.5314784600320116,0.07810731766254353,1.0259553384796523
2025-03-01,0.4966694368158288,0.005671640026962864,0.9790130128109752
2025-04-01,0.4581308753787557,-0.02842708061314901,0.9817158356107719
2025-05-01,0.4208354933188738,-0.0010431313314844047,0.9265581398979064
2025-06-01,0.382296931856996,-0.13562994580820026,0.9048745709210583
2025-07-01,0.3450015497971141,-0.16193619505459583,0.8612984781115799
2025-07-31,0.3077061677372323,-0.19209278720097184,0.7959740458688932
2025-08-31,0.2691676062753544,-0.21253630861379214,0.7708867511017194
2025-09-30,0.23187222421547263,-0.25361399863596895,0.7317560474156241
2025-10-31,0.19333366275359468,-0.31469375770756053,0.6668691228372192
2025-11-30,0.15603828069371284,-0.3052023284991708,0.6301330513622956
2025-12-31,0.11749971923183496,-0.3615053271365201,0.6346630874281869
2026-01-31,0.07896115776995707,-0.41835598919894923,0.5838018817291837
2026-02-28,0.044152134514067326,-0.45449998415328535,0.5514769094069807
2026-03-31,0.005613573052189581,-0.5080966942681776,0.45875788406177376
2026-04-30,-0.0316818090076923,-0.5158772326997978,0.44095195741778337
2026-05-31,-0.07022037046957019,-0.610114033156611,0.39025825035582384
2026-06-30,-0.10751575252945193,-0.6005036477715274,0.37841358865730323
2026-07-31,-0.14605431399132981,-0.670810123769448,0.3288401220434521
2026-08-31,-0.18459287545320785,-0.7171222080773458,0.2505308681636838
2026-09-30,-0.2218882575130896,-0.7405342872855003,0.2759033511547443
2026-10-31,-0.2604268189749675,-0.7349528861020743,0.22782796925713356
2026-11-30,-0.29772220103484937,-0.7990979267232645,0.15393039040790824
2026-12-31,-0.3362607624967271,-0.8712356279406049,0.1555610472175858
2027-01-31,-0.37479932395860516,-0.8623446655882223,0.13953591533243218
2027-02-28,-0.4096083472144949,-0.8862006757099544,0.06307139632607979
2027-03-31,-0.4481469086763728,-0.9151149476953263,0.027796710569962343
2027-04-30,-0.4854422907362545,-0.993067818262141,-0.02730211411314241
2027-05-31,-0.5239808521981323,-1.0085789991394953,-0.054202532479784286
2027-06-30,-0.5612762342580142,-1.043894986813018,-0.09001397906990265
