date,yhat,yhat_lower,yhat_upper
2024-08-01,0.1190996617319999,0.11909964434729206,0.11909967912645456
2024-09-01,0.11909960928140027,0.11909959328641806,0.11909962638291026
2024-10-01,0.1190996617312011,0.11909964583230087,0.119099679670144
2024-11-01,0.11909960928235132,0.11909959199167088,0.1190996265356641
2024-12-01,0.11909966173235646,0.11909964517026705,0.11909967822754679
2025-01-01,0.11909966173263724,0.11909964447721735,0.11909967944791462
2025-02-01,0.11909961605116867,0.11909959831144201,0.11909963399052186
2025-03-01,0.11909966173238637,0.11909964471886242,0.11909967916166231
2025-04-01,0.11909962001489878,0.11909960238060069,0.11909963614062977
2025-05-01,0.11909963023064908,0.11909961216212266,0.1190996480574041
2025-06-01,0.11909964078692441,0.11909962372155747,0.11909965709013522
2025-07-01,0.11909965100267471,0.11909963297360729,0.11909966864174534
2025-07-31,0.11909966121842501,0.1190996029764895,0.11909971339624811
2025-08-31,0.11909967177470032,0.11909950218374867,0.11909983709761915
2025-09-30,0.11909968199045064,0.1190993479536398,0.11909999888333381
2025-10-31,0.11909969254672595,0.11909915240784018,0.11910018566218865
2025-11-30,0.11909970276247626,0.11909893677070302,0.11910041754256259
2025-12-31,0.11909971331875158,0.11909873837029608,0.11910066940858008
2026-01-31,0.11909972387502689,0.1190984829641937,0.11910092613922145
2026-02-28,0.1190997334097272,0.11909824110905147,0.11910122745538514
2026-03-31,0.11909974396600251,0.11909793695127427,0.11910151669385903
2026-04-30,0.1190997541817528,0.11909759639016479,0.11910186281967379
2026-05-31,0.11909976473802814,0.11909725531326044,0.11910223875508016
2026-06-30,0.11909977495377842,0.11909691908598039,0.11910259688476486
2026-07-31,0.11909978551005375,0.11909653391063671,0.11910298954829257
2026-08-31,0.11909979606632906,0.11909613770485605,0.11910343892126242
2026-09-30,0.11909980628207938,0.11909575229344806,0.11910375854996878
2026-10-31,0.11909981683835469,0.11909533698178297,0.11910416326897594
2026-11-30,0.11909982705410499,0.11909490767346076,0.11910461409009493
2026-12-31,0.11909983761038032,0.11909452533929904,0.11910498956666082
2027-01-31,0.11909984816665563,0.11909411255093112,0.1191054016655939
2027-02-28,0.11909985770135591,0.11909363653445575,0.1191058716631967
2027-03-31,0.11909986825763122,0.11909312745929676,0.11910651285719209
2027-04-30,0.11909987847338153,0.11909269119189128,0.11910701222454956
2027-05-31,0.11909988902965685,0.11909218145138156,0.11910751606145621
2027-06-30,0.11909989924540716,0.11909168845844895,0.11910800284919434
