date,yhat,yhat_lower,yhat_upper
2024-08-01,1.5126088048305386e-05,-0.0015212825679281608,0.001811768926756317
2024-09-01,0.00018680158726861558,-0.0016335546579783716,0.002023658360133374
2024-10-01,0.0003529391671409233,-0.0012653921140773998,0.002169389675381344
2024-11-01,0.0005246146663767238,-0.0012470375553332127,0.002360130153745757
2024-12-01,0.0006907522463517846,-0.0010753545846290962,0.002457103967061878
2025-01-01,0.0008624277457293121,-0.000978913585892781,0.00268434109126786
2025-02-01,0.001034103245153339,-0.0007316583749958258,0.0027687537713990597
2025-03-01,0.001189164986546381,-0.0005426497716519534,0.002780534411989188
2025-04-01,0.0013608404859643626,-0.0004103151549139633,0.0030517471176016394
2025-05-01,0.0015269780659899332,-0.00016997257659629093,0.003277002497559415
2025-06-01,0.0016986535653496892,-7.155616651080928e-05,0.0034932152340189674
2025-07-01,0.00186479114537526,0.00013606053139841778,0.0035856789351401993
2025-07-31,0.0020309287254008305,0.00019170240380706925,0.0038628981594884663
2025-08-31,0.002202604224760587,0.00045910480812113186,0.003959488358998641
2025-09-30,0.002368741804786157,0.000568991598367081,0.0040858083903610575
2025-10-31,0.0025404173041459134,0.0008219065856537006,0.004276422861533781
2025-11-30,0.0027065548841714838,0.0008692543032134961,0.004350989395749338
2025-12-31,0.00287823038353124,0.0011881477867836982,0.004603848419065905
2026-01-31,0.0030499058828909963,0.001321077161402377,0.004786587920016059
2026-02-28,0.003204967624248195,0.001403565441964482,0.004850042463290725
2026-03-31,0.0033766431236079515,0.0016286473502422605,0.005273149104978128
2026-04-30,0.0035427807036335223,0.001816669959424578,0.005272265492529103
2026-05-31,0.0037144562029932785,0.0018653006988148153,0.0055086406436008475
2026-06-30,0.0038805937830188484,0.002109193292566412,0.0057148690597247035
2026-07-31,0.004052269282378605,0.0022788116389649876,0.005836898326254279
2026-08-31,0.004223944781738361,0.0024775369053579937,0.005991307125970829
2026-09-30,0.004390082361763931,0.0026055850242836195,0.006120835969840166
2026-10-31,0.004561757861123688,0.0028004672586606125,0.006293449052352534
2026-11-30,0.004727895441149258,0.0029362288144364097,0.0064683658622346225
2026-12-31,0.004899570940509013,0.0031428944992246727,0.006599650740805359
2027-01-31,0.005071246439868771,0.003286213308753357,0.0068795046458938365
2027-02-28,0.00522630818122597,0.003472779882150104,0.007129367960729876
2027-03-31,0.005397983680585725,0.0036869777343981817,0.007177029008402018
2027-04-30,0.005564121260611296,0.003918133543140524,0.0072094863514292245
2027-05-31,0.005735796759971052,0.004057776865867249,0.007585910228347029
2027-06-30,0.005901934339996623,0.004074512544723041,0.0076480137776829965
