date,yhat,yhat_lower,yhat_upper
2024-08-01,60.47318126413934,53.300113522721176,67.68320758030605
2024-09-01,57.542444887957224,50.281310561947016,65.10035718408956
2024-10-01,54.70624839560412,47.20035426115957,62.44613588971411
2024-11-01,51.77551202005135,44.38953129891434,59.09288971316406
2024-12-01,48.93931552521809,41.71411091998941,55.723430955284
2025-01-01,46.00857914527917,38.332954085551,53.016283254361774
2025-02-01,43.07784276570649,35.78577454811197,50.10468359742923
2025-03-01,40.43072603648663,33.60025588243256,47.54277471521933
2025-04-01,37.499989658791776,30.12594737048529,45.037441918338
2025-05-01,34.66379316275025,27.129783588145777,41.975317581003665
2025-06-01,31.73305678350733,24.20231513645735,38.790116095685086
2025-07-01,28.896860287465795,22.0868198786453,36.4114381067066
2025-07-31,26.06066379142427,18.773017316475677,33.529831765946376
2025-08-31,23.129927412181345,16.101511586518942,30.678645295253094
2025-09-30,20.29373091613981,12.680142660715266,27.641365129784873
2025-10-31,17.36299453689689,9.700364427141727,24.11279773535305
2025-11-30,14.52679804085536,7.465865130605389,21.562061015089924
2025-12-31,11.596061661612445,4.207998761271665,19.013531358834502
2026-01-31,8.665325282369523,1.484646648317717,16.615477492059707
2026-02-28,6.01820855273076,-1.0235489219152543,13.582921688199857
2026-03-31,3.0874721734878454,-4.327113617754296,10.634651867997063
2026-04-30,0.25127567744631024,-6.676437070541025,7.72751477605283
2026-05-31,-2.679460701796605,-9.749211664930304,4.494977434211042
2026-06-30,-5.51565719783814,-12.344221399995199,1.9315191899473378
2026-07-31,-8.446393577081055,-15.648527045015308,-0.8451891153598419
2026-08-31,-11.377129956323984,-18.236146725710647,-3.9465792162275837
2026-09-30,-14.213326452365505,-21.38092863511733,-6.973022151893278
2026-10-31,-17.14406283160842,-24.28412913995415,-9.527467041041831
2026-11-30,-19.980259327649957,-27.3757659774459,-12.295147459402154
2026-12-31,-22.91099570689287,-30.342692647684906,-15.790355986894665
2027-01-31,-25.8417320861358,-33.008395790690024,-19.02875557609574
2027-02-28,-28.488848815774563,-35.61248780349113,-21.29432191863504
2027-03-31,-31.419585195017476,-38.20956956994254,-23.930547187027404
2027-04-30,-34.25578169105901,-41.41658231901621,-27.499405902334185
2027-05-31,-37.186518070301915,-44.78995759895655,-29.675396949030674
2027-06-30,-40.02271456634345,-47.16953886484382,-32.571550723349716
