date,yhat,yhat_lower,yhat_upper
2024-08-01,2880.998088481732,2438.143944760681,3385.7562612957354
2024-09-01,2884.907088789675,2395.7779554673434,3362.2947212521626
2024-10-01,2888.6899923243313,2407.1699827886778,3368.9839320448664
2024-11-01,2892.598992608573,2437.7210031739664,3354.570275182246
2024-12-01,2896.3818961707066,2458.7075410291104,3381.7880059156605
2025-01-01,2900.2908965119905,2392.356285433007,3375.457895398708
2025-02-01,2904.19989681472,2412.311954100254,3378.3062496565844
2025-03-01,2907.7306071385365,2408.4176794277796,3382.667956459455
2025-04-01,2911.639607887401,2433.2689041272483,3387.2552013065965
2025-05-01,2915.4225118436466,2447.0226102388956,3360.3289892067555
2025-06-01,2919.3315125984336,2449.8574369688336,3412.984717786125
2025-07-01,2923.11441655468,2440.369620614063,3418.8763566254156
2025-07-31,2926.897320510925,2440.249446157826,3413.7748345798796
2025-08-31,2930.806321265712,2496.692567569298,3445.5785793161635
2025-09-30,2934.589225221958,2458.132698647842,3401.3472276873217
2025-10-31,2938.4982259767453,2432.351388546172,3434.7918695270446
2025-11-30,2942.281129932991,2422.3048040354342,3389.8193978879003
2025-12-31,2946.1901306877785,2482.644755684767,3409.9586254023434
2026-01-31,2950.0991314425655,2455.328330212241,3411.2048090461244
2026-02-28,2953.629841801728,2437.1504355506254,3430.041476115806
2026-03-31,2957.5388425565156,2455.6218232667106,3437.3009498252595
2026-04-30,2961.3217465127614,2487.00978308576,3472.887542502391
2026-05-31,2965.2307472675484,2448.788010511604,3438.4766512792085
2026-06-30,2969.013651223794,2480.3137108993656,3436.3945887351147
2026-07-31,2972.9226519785816,2457.0107651154854,3465.720358489634
2026-08-31,2976.831652733369,2532.0297999279696,3436.2652303022487
2026-09-30,2980.614556689615,2520.01636766638,3468.4322866821253
2026-10-31,2984.523557444402,2520.4748292982827,3462.0424778115894
2026-11-30,2988.3064614006475,2496.513869808752,3485.4087215563172
2026-12-31,2992.215462155435,2508.4377068575045,3462.1316163920933
2027-01-31,2996.124462910222,2491.0277730422617,3504.9644542287124
2027-02-28,2999.6551732693847,2519.172969072904,3499.493475456045
2027-03-31,3003.564174024172,2522.9183306067075,3482.564068074209
2027-04-30,3007.3470779804175,2536.2419801840674,3491.411117018466
2027-05-31,3011.256078735205,2535.777007566023,3501.827116229929
2027-06-30,3015.0389826914507,2527.0500852038363,3477.747178651415
