date,yhat,yhat_lower,yhat_upper
2024-08-01,7500.217028684633,6941.588166454094,8037.261957620969
2024-09-01,7592.625779355624,7015.012175454136,8201.242001912744
2024-10-01,7682.053603032967,7103.008708434751,8249.04913633446
2024-11-01,7774.462355511511,7226.600263020808,8338.293126419441
2024-12-01,7863.890180232032,7303.334527373175,8460.621646709174
2025-01-01,7956.2989335723805,7385.563106390946,8502.904700517727
2025-02-01,8048.707686247238,7447.549242252288,8645.096879389943
2025-03-01,8132.173779157734,7544.816253166574,8707.866014635383
2025-04-01,8224.582668072047,7681.836704365557,8763.077273148074
2025-05-01,8314.010625953375,7736.069530701452,8888.329832840167
2025-06-01,8406.41951576408,7837.631424111832,8974.59553259945
2025-07-01,8495.847473645408,7934.020935632409,9086.960422305383
2025-07-31,8585.275431526738,8030.6356761614015,9178.082505759727
2025-08-31,8677.684321337443,8127.729367066861,9234.505614463593
2025-09-30,8767.11227921877,8213.240030273188,9337.30977784512
2025-10-31,8859.521169029476,8278.640429519372,9446.836994153373
2025-11-30,8948.949126910804,8355.9288631688,9523.728925045365
2025-12-31,9041.35801672151,8454.30248259694,9606.56605819673
2026-01-31,9133.766906532215,8561.241842317037,9675.497297734264
2026-02-28,9217.233000554788,8676.952419713678,9814.71727391536
2026-03-31,9309.641890365492,8736.622831530438,9897.493110839832
2026-04-30,9399.069848246821,8857.886215477487,9963.144047472897
2026-05-31,9491.478738057525,8926.926825384495,10048.768273859405
2026-06-30,9580.906695938855,9025.21131061762,10138.47584743875
2026-07-31,9673.315585749559,9120.024992229879,10199.146844062561
2026-08-31,9765.724475560266,9181.217164533773,10346.372228836328
2026-09-30,9855.152433441592,9254.287426080642,10429.068946827552
2026-10-31,9947.5613232523,9412.588994285046,10529.649430301672
2026-11-30,10036.989281133625,9467.156578190179,10592.661576597822
2026-12-31,10129.398170944332,9563.629173237774,10688.32855954632
2027-01-31,10221.807060755036,9650.644680065658,10764.149734309844
2027-02-28,10305.27315477761,9773.844405782502,10892.572084805159
2027-03-31,10397.682044588315,9783.040637256312,10929.377498951133
2027-04-30,10487.110002469642,9904.507640037938,11058.146080397719
2027-05-31,10579.518892280348,10017.767615489081,11165.7734534298
2027-06-30,10668.946850161676,10124.764953771326,11256.110539115392
