ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2026-06-30,5205881.41905081,3824744.80142616,6658441.707540439,5205879.575238479,5205883.181020277,0.0,0.0,0.0,0.0,0.0,0.0,5205881.41905081
2026-07-31,5225090.325433093,3731631.1120643467,6603443.951166923,5225088.243758164,5225092.331382642,0.0,0.0,0.0,0.0,0.0,0.0,5225090.325433093
2026-08-31,5244299.231815376,3857525.8283132934,6698088.74960927,5244296.901126633,5244301.460189649,0.0,0.0,0.0,0.0,0.0,0.0,5244299.231815376
2026-09-30,5262888.496056296,3790130.604942662,6663904.441798048,5262885.9268552875,5262890.976793027,0.0,0.0,0.0,0.0,0.0,0.0,5262888.496056296
2026-10-31,5282097.402438578,3857528.597677937,6707922.846701904,5282094.57530944,5282100.122849284,0.0,0.0,0.0,0.0,0.0,0.0,5282097.402438578
2026-11-30,5300686.666679498,3851167.456505118,6671439.37928597,5300683.55477648,5300689.701868372,0.0,0.0,0.0,0.0,0.0,0.0,5300686.666679498
2026-12-31,5319895.57306178,3886519.33054998,6801842.355940919,5319892.183692903,5319898.895833379,0.0,0.0,0.0,0.0,0.0,0.0,5319895.57306178
2027-01-31,5339104.479444064,3899896.9506504126,6669835.845131748,5339100.74238371,5339108.137307504,0.0,0.0,0.0,0.0,0.0,0.0,5339104.479444064
2027-02-28,5356454.459402256,3918525.3911554515,6837055.847717203,5356450.404244272,5356458.435636207,0.0,0.0,0.0,0.0,0.0,0.0,5356454.459402256
2027-03-31,5375663.365784539,3861033.062720807,6793782.027231399,5375659.085513631,5375667.627033699,0.0,0.0,0.0,0.0,0.0,0.0,5375663.365784539
2027-04-30,5394252.630025458,3838242.7792401537,6817293.826117845,5394248.081163644,5394257.199021797,0.0,0.0,0.0,0.0,0.0,0.0,5394252.630025458
2027-05-31,5413461.536407741,4030498.9865548695,6724206.6722426405,5413456.644566667,5413466.408087201,0.0,0.0,0.0,0.0,0.0,0.0,5413461.536407741
2027-06-30,5432050.8006486595,4078896.319030621,6933420.242991087,5432045.604437048,5432056.057946553,0.0,0.0,0.0,0.0,0.0,0.0,5432050.8006486595
