month,spend,serviceName,usageFamily,estimate,accountName,accountID,countryCode,buCode,region,segment,costString
2024-08,2.7494999999999993e-05,AWS Glue,API Request,2.7494999999999993e-05,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-08,1.5498762300000004,AWS Key Management Service,API Request,1.5498762300000004,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-08,72.65669238587996,AWS Key Management Service,Data Processing,72.65669238587996,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-08,9.080399999999999e-07,AWS Kinesis,API Request,9.080399999999999e-07,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-08,86.5458,AWS Kinesis,Data Transfer,86.5458,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-08,0.012848201999999998,AWS Lambda,API Request,0.012848201999999998,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-08,4.8387815999999995e-05,AWS Lambda,Data Transfer,4.8387815999999995e-05,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-08,0.060062646858999987,AWS Lambda,Memory Duration,0.060062646858999987,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-08,0.005660445000000002,AWS Location Service,Managed Services,0.005660445000000002,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-08,0.0010823506155,AWS RDS,Data Transfer,0.0010823506155,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-08,1.9427976869999994,AWS RDS,IO,1.9427976869999994,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-08,178.33679999999998,AWS RDS,Instance Usage,178.33679999999998,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-08,0.7166966629664999,AWS RDS,Storage,0.7166966629664999,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-08,0.419939235168,AWS RDS,Storage Snapshot,0.419939235168,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-08,0.003776966999999999,AWS Route 53,API Request,0.003776966999999999,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-08,0.141,AWS Route 53,Managed Services,0.141,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-08,327.8207962418623,AWS Route 53,Network Gateway,327.8207962418623,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-08,3.3064480259999995,AWS S3,API Request,3.3064480259999995,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-08,0.0032047024259999994,AWS S3,Data Transfer,0.0032047024259999994,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-08,5.702397119163404,AWS S3,Storage,5.702397119163404,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-08,0.017638747499999993,AWS SNS,API Request,0.017638747499999993,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-08,0.0027388126935,AWS SNS,Data Transfer,0.0027388126935,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-08,0.030114780000000018,AWS SQS,API Request,0.030114780000000018,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-08,4.151350199999998e-05,AWS SQS,Data Transfer,4.151350199999998e-05,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-08,1.232822925,AWS Secrets Manager,API Request,1.232822925,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-08,13.217991933239988,AWS Secrets Manager,Security,13.217991933239988,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-08,7.867799999999998,AWS Security Hub,Managed Services,7.867799999999998,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-08,7.287331199999999e-05,AWS Step Functions,Data Transfer,7.287331199999999e-05,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-08,0.00158625,AWS Systems Manager,License,0.00158625,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-08,0.0,AWS Systems Manager,Managed Services,0.0,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-08,6.134909999999999e-07,AWS VPC,Data Transfer,6.134909999999999e-07,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-08,31.483405316024992,AWS VPC,IP Address,31.483405316024992,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-08,332.9521404646004,AWS VPC,Network Gateway,332.9521404646004,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-08,236.08933053128555,AWS VPC,VPC Endpoint,236.08933053128555,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-08,38.28320529911999,AWS WAF,Security,38.28320529911999,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-09,0.0,AWS Administrative,Tax,0.0,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-09,0.024374669999999987,AWS CloudTrail,Events,0.024374669999999987,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-09,3.8155192200000005,AWS CloudWatch,API Request,3.8155192200000005,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-09,18.581841680609994,AWS CloudWatch,Custom Metrics,18.581841680609994,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-09,3.2717821206149993,AWS CloudWatch,Data Transfer,3.2717821206149993,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-09,0.13099463999999994,AWS CloudWatch,Events,0.13099463999999994,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-09,229.95601618711348,AWS CloudWatch,Metrics,229.95601618711348,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-09,3.7364265569069977,AWS CloudWatch,Notifications,3.7364265569069977,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-09,10.880752942344,AWS CloudWatch,Storage,10.880752942344,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-09,0.0,AWS Cloudformation,Other,0.0,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-09,1.41,AWS CodePipeline,Data Processing,1.41,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-09,0.006066525,AWS Codeartifact,API Request,0.006066525,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-09,3.0475810500000003e-05,AWS Codeartifact,Data Transfer,3.0475810500000003e-05,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-09,0.18118155283199996,AWS Codeartifact,Storage,0.18118155283199996,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-09,0.038775000000000004,AWS Codebuild,Instance Usage,0.038775000000000004,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-09,7.2614295,AWS Config,Metrics,7.2614295,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
