date,yhat,yhat_lower,yhat_upper
2024-08-01,0.11062862984800001,-1.3354255469477203,1.5960293541458421
2024-09-01,0.15564578194961678,-1.3022676310267574,1.7008857046733703
2024-10-01,0.19921076781914748,-1.3830759594373485,1.5806879602594068
2024-11-01,0.24422791996775534,-1.11126096703573,1.7319574827141588
2024-12-01,0.2877929060150258,-1.1261815471561503,1.7874039894257188
2025-01-01,0.33281005821894144,-1.071900955965454,1.873896512001609
2025-02-01,0.37782721037843003,-1.0757799587215309,1.8312780922918077
2025-03-01,0.4184878638460934,-1.0371476157455015,1.8865368337034216
2025-04-01,0.46350501582435455,-1.0045991626815287,2.0906268770410836
2025-05-01,0.5070700014707356,-1.133216386321261,1.8946039108535648
2025-06-01,0.5520871533053292,-0.9458995001431374,2.0335563838855686
2025-07-01,0.5956521389517103,-0.9076514272143373,2.0327124640751744
2025-07-31,0.6392171245980913,-0.8545680725788737,2.009554793982696
2025-08-31,0.684234276432685,-0.745989474195996,2.16439972543946
2025-09-30,0.7277992620790661,-0.8805161104746215,2.2385337268018275
2025-10-31,0.7728164139136598,-0.6390870502653774,2.323888893214672
2025-11-30,0.8163813995600407,-0.7068208643073534,2.1752411619918885
2025-12-31,0.8613985513946346,-0.6735692292146037,2.377028688953461
2026-01-31,0.9064157032292284,-0.4726551246105421,2.3047877444478835
2026-02-28,0.947076356499184,-0.604402926353091,2.366337979227568
2026-03-31,0.9920935083337776,-0.4195828786975152,2.5237844321875347
2026-04-30,1.0356584939801587,-0.3908417387742227,2.5508233179846247
2026-05-31,1.0806756458147522,-0.3704914270822448,2.587607507967633
2026-06-30,1.1242406314611333,-0.31618320510462544,2.688128865310204
2026-07-31,1.169257783295727,-0.32034845023103353,2.71985416001566
2026-08-31,1.214274935130321,-0.19228753185406533,2.6505320537385693
2026-09-30,1.257839920776702,-0.22004268345292963,2.791731367853022
2026-10-31,1.3028570726112956,-0.16441463589581337,2.8264210766352593
2026-11-30,1.3464220582576765,-0.12388925359378414,2.928591692879878
2026-12-31,1.3914392100922703,-0.09859937043980092,2.8625803262053506
2027-01-31,1.4364563619268642,0.012369038092981321,2.9629866286592117
2027-02-28,1.4771170151968198,0.048102637205021274,3.081784385658706
2027-03-31,1.5221341670314132,0.14363132226661413,3.047954619131434
2027-04-30,1.5656991526777944,0.12327745585960079,2.9930325107815707
2027-05-31,1.610716304512388,0.10742480843424054,2.9301770176426194
2027-06-30,1.6542812901587691,0.07757396115783048,3.16818597956334
