date,yhat,yhat_lower,yhat_upper
2024-08-01,40.606688634257715,37.257571489504805,43.72778144650286
2024-09-01,39.82819264879847,36.468872014766724,43.02074329324859
2024-10-01,39.07480943916205,35.9371213697564,42.18306302361861
2024-11-01,38.29631345327652,34.96025703427404,41.341391024394014
2024-12-01,37.54293024155299,34.2030306122829,40.74132685866523
2025-01-01,36.76443425609053,33.35437814317631,40.20366834679307
2025-02-01,35.98580835863852,32.64025614721941,39.36552921873754
2025-03-01,35.28253299686475,32.26355736728509,38.81696764863928
2025-04-01,34.50390670253364,31.396146522314712,37.653830817411546
2025-05-01,33.750397384177624,30.263342800681244,37.07943056311178
2025-06-01,32.97177108854307,29.75039695895004,36.28086741319165
2025-07-01,32.21826177018705,28.763780490028378,35.303293785270206
2025-07-31,31.46475245183104,28.328673067386298,34.63006275785055
2025-08-31,30.686126156196483,27.448628421980416,33.97449504987562
2025-09-30,29.93261683784047,26.643842288088823,33.40465467697991
2025-10-31,29.153990542205914,25.868652999548427,32.46227264406646
2025-11-30,28.400481223849898,25.179048263726912,31.51932117977689
2025-12-31,27.62185492821535,24.36954671994872,30.68558051510531
2026-01-31,26.843228632580796,23.26511832157056,30.074448825451086
2026-02-28,26.13995326878185,22.55763886366648,29.33677124992535
2026-03-31,25.361326973147296,22.07730911631646,28.631394673133627
2026-04-30,24.60781765479128,21.39370266467913,27.974287393826
2026-05-31,23.829191359156727,20.614617682158112,26.902570215136482
2026-06-30,23.07568204080071,19.99054599463619,26.398600279574733
2026-07-31,22.297055745166162,18.867538193882158,25.47315717656663
2026-08-31,21.51842944953161,18.088217194283963,24.790168514942778
2026-09-30,20.764920131175593,17.463075397143843,23.963545177813995
2026-10-31,19.98629383554104,16.56360168477878,23.236311107629742
2026-11-30,19.232784517185024,15.814683904817864,22.433989205657188
2026-12-31,18.454158221550475,15.306111747257658,21.624979452752072
2027-01-31,17.67553192591592,14.404470169964618,21.011104833011174
2027-02-28,16.972256562116968,13.714421239231797,20.460929545362372
2027-03-31,16.19363026648242,13.216092269944681,19.56143373207118
2027-04-30,15.440120948126406,12.379276868560007,18.815956745128236
2027-05-31,14.661494652491855,11.554108628579641,18.02835435939591
2027-06-30,13.907985334135837,10.595334656072675,17.066116723462567
