date,yhat,yhat_lower,yhat_upper
2024-08-01,0.06883664874135374,0.05868135458197202,0.07867294102217057
2024-09-01,0.06401713367394751,0.053331365784087946,0.0745198232655499
2024-10-01,0.059353086842177376,0.04905213012000613,0.07070198750257187
2024-11-01,0.05453357180077288,0.04320173784157393,0.064863487181662
2024-12-01,0.04986952496487298,0.039423825010905876,0.05999934237258032
2025-01-01,0.04505000991062289,0.03512965047554589,0.0549274163004273
2025-02-01,0.04023049483081429,0.028947675180612253,0.05078603193206206
2025-03-01,0.03587729328229192,0.025473848009205827,0.0463228597660089
2025-04-01,0.031057677246209954,0.021214613404687596,0.04130288832032279
2025-05-01,0.026393532680860192,0.0161994090662194,0.036620551740451
2025-06-01,0.021573916629998764,0.011001750014908223,0.032044606088587245
2025-07-01,0.01690977206464899,0.00612006774779529,0.027943891209079544
2025-07-31,0.01224562749929923,0.00254754272947356,0.023517375636056256
2025-08-31,0.007426011448437794,-0.0038549605358521744,0.018058932057366476
2025-09-30,0.0027618668830880324,-0.00738447353580345,0.012944739991890929
2025-10-31,-0.002057749167773404,-0.01234755458397274,0.008707223708150663
2025-11-30,-0.006721893733123174,-0.01776832757287273,0.003814079519006659
2025-12-31,-0.011541509783984594,-0.02172581329609237,-0.001016624712214102
2026-01-31,-0.01636112583484603,-0.026265364127183548,-0.00628499471586121
2026-02-28,-0.020714327429172466,-0.030781752776048353,-0.00958467724646314
2026-03-31,-0.025533943480033888,-0.03670329983312125,-0.014955794991582769
2026-04-30,-0.030198088045383674,-0.04134590369909686,-0.01983775405391508
2026-05-31,-0.03501770409624509,-0.04542282951709141,-0.02438453556359624
2026-06-30,-0.03968184866159486,-0.04944336786208067,-0.029393599449487717
2026-07-31,-0.044501464712456286,-0.055124326242931364,-0.033763237788469076
2026-08-31,-0.04932108076331772,-0.060496795802172446,-0.03875251799196903
2026-09-30,-0.05398522532866749,-0.06346841257522025,-0.04330288634274995
2026-10-31,-0.05880484137952891,-0.06954435668660473,-0.04879477469285081
2026-11-30,-0.06346898594487868,-0.07385814323801111,-0.05241461975901438
2026-12-31,-0.0682886019957401,-0.07861968872931199,-0.05801907068665187
2027-01-31,-0.07310821804660154,-0.08323970892057346,-0.06263519474716253
2027-02-28,-0.077461419640928,-0.08765932855846634,-0.06588208834499311
2027-03-31,-0.08228103569178943,-0.0935323740570483,-0.0723434421283794
2027-04-30,-0.08694518025713918,-0.09767448090549471,-0.07584872249230669
2027-05-31,-0.09176479630800062,-0.10257995152183638,-0.0809481034561456
2027-06-30,-0.09642894087335038,-0.10755806548737099,-0.08536635069154476
