date,yhat,yhat_lower,yhat_upper
2024-08-01,7500.217028684633,6925.992440654393,8105.25141281162
2024-09-01,7592.625779355624,7026.248020291884,8184.563360491112
2024-10-01,7682.053603032967,7078.130837850172,8236.763555790973
2024-11-01,7774.462355511511,7211.548939667665,8383.407708370582
2024-12-01,7863.890180232032,7308.071878587064,8416.407705241447
2025-01-01,7956.2989335723805,7376.880881846663,8511.310582632725
2025-02-01,8048.707686247238,7485.93105183389,8602.133277396064
2025-03-01,8132.173779157734,7553.62389557123,8734.393967203147
2025-04-01,8224.582668072047,7680.885545505021,8806.897605465983
2025-05-01,8314.010625953375,7739.5490403738395,8857.264059583296
2025-06-01,8406.41951576408,7843.988969043215,8961.157548791503
2025-07-01,8495.847473645408,7929.846972232373,9076.005583502396
2025-07-31,8585.275431526738,8007.623559143868,9159.733346023226
2025-08-31,8677.684321337443,8111.918063956938,9205.754028876217
2025-09-30,8767.11227921877,8238.740485957884,9345.123152905348
2025-10-31,8859.521169029476,8305.744467046403,9380.967433873286
2025-11-30,8948.949126910804,8385.548343255306,9499.900118843749
2025-12-31,9041.35801672151,8483.07663115913,9629.078020316752
2026-01-31,9133.766906532215,8564.761914197137,9671.979589188573
2026-02-28,9217.233000554788,8649.476655679988,9798.909317127038
2026-03-31,9309.641890365492,8726.645964720357,9846.337762785817
2026-04-30,9399.069848246821,8824.917188359806,9920.468340662255
2026-05-31,9491.478738057525,8904.780483697685,10027.215388433397
2026-06-30,9580.906695938855,9042.568263299052,10092.117935423057
2026-07-31,9673.315585749559,9092.66416681881,10258.009163238294
2026-08-31,9765.724475560266,9195.686666277015,10379.45753265234
2026-09-30,9855.152433441592,9305.360805135715,10418.1022097691
2026-10-31,9947.5613232523,9401.727692861528,10507.246324734479
2026-11-30,10036.989281133625,9435.985962316683,10641.943059468611
2026-12-31,10129.398170944332,9561.815254305757,10725.498920722137
2027-01-31,10221.807060755036,9669.14420227062,10780.596247048199
2027-02-28,10305.27315477761,9706.487821095652,10861.26983280746
2027-03-31,10397.682044588315,9822.521400236583,10913.359778833414
2027-04-30,10487.110002469642,9921.01171462838,11047.58836899445
2027-05-31,10579.518892280348,10028.185815319166,11126.789582917296
2027-06-30,10668.946850161676,10147.460034831101,11215.339512714352
