date,yhat,yhat_lower,yhat_upper
2024-08-01,7500.217028684633,6924.260282129394,8054.465033954685
2024-09-01,7592.625779355624,7052.220524870445,8134.149409819612
2024-10-01,7682.053603032967,7126.244173454676,8229.952139481115
2024-11-01,7774.462355511511,7231.049627332058,8336.615393719607
2024-12-01,7863.890180232032,7311.980254589531,8409.285898569155
2025-01-01,7956.2989335723805,7433.951659301166,8544.057352246273
2025-02-01,8048.707686247238,7474.032799423484,8617.472098645505
2025-03-01,8132.173779157734,7605.461641836004,8725.42581550826
2025-04-01,8224.582668072047,7653.513004216408,8780.25159381781
2025-05-01,8314.010625953375,7765.729998688962,8914.18764889955
2025-06-01,8406.41951576408,7863.364637583232,8960.239315832074
2025-07-01,8495.847473645408,7934.1693796112895,9068.35225977018
2025-07-31,8585.275431526738,8057.691215408975,9167.979184207812
2025-08-31,8677.684321337443,8096.133107968056,9287.727007580244
2025-09-30,8767.11227921877,8220.654747333685,9338.227563382825
2025-10-31,8859.521169029476,8296.931164854943,9455.64177889559
2025-11-30,8948.949126910804,8398.045493180942,9469.65657506824
2025-12-31,9041.35801672151,8459.72042164121,9605.921877963017
2026-01-31,9133.766906532215,8598.688217643257,9704.102418832552
2026-02-28,9217.233000554788,8632.240635883225,9795.613531351652
2026-03-31,9309.641890365492,8784.390092152888,9887.235614982734
2026-04-30,9399.069848246821,8817.966683548628,9967.578114580432
2026-05-31,9491.478738057525,8911.138226197721,10080.934482928364
2026-06-30,9580.906695938855,9011.836130228736,10213.870704992622
2026-07-31,9673.315585749559,9049.720109711307,10260.377151577159
2026-08-31,9765.724475560266,9216.809898835683,10331.65940341862
2026-09-30,9855.152433441592,9296.791459987026,10430.173719451153
2026-10-31,9947.5613232523,9393.799243985852,10532.164599731663
2026-11-30,10036.989281133625,9482.621474406604,10589.902995383502
2026-12-31,10129.398170944332,9575.95665397019,10708.404385842054
2027-01-31,10221.807060755036,9659.655374984923,10754.338493954778
2027-02-28,10305.27315477761,9778.58124028416,10871.00297481652
2027-03-31,10397.682044588315,9813.411517361992,10929.074718054424
2027-04-30,10487.110002469642,9872.019943608528,11061.518575584993
2027-05-31,10579.518892280348,9995.022250037016,11137.652558925509
2027-06-30,10668.946850161676,10106.012897352264,11231.125929302874
