date,yhat,yhat_lower,yhat_upper
2024-08-01,7500.217028684633,6920.576481955777,8086.028664189025
2024-09-01,7592.625779355624,7023.006851194225,8138.205765433905
2024-10-01,7682.053603032967,7091.382208497121,8195.47906741057
2024-11-01,7774.462355511511,7200.424662257045,8346.12165428571
2024-12-01,7863.890180232032,7319.106467083552,8442.218260524676
2025-01-01,7956.2989335723805,7367.3523470451555,8527.509232043405
2025-02-01,8048.707686247238,7520.301450904513,8601.353512522102
2025-03-01,8132.173779157734,7558.309617856383,8690.762188357494
2025-04-01,8224.582668072047,7682.031828904458,8801.340824376774
2025-05-01,8314.010625953375,7761.912267194508,8869.924786650865
2025-06-01,8406.41951576408,7845.9886258373335,8970.671632845193
2025-07-01,8495.847473645408,7950.854841794399,9089.493551892987
2025-07-31,8585.275431526738,8013.002485517774,9166.962803373715
2025-08-31,8677.684321337443,8079.272566186892,9209.329204688798
2025-09-30,8767.11227921877,8262.964272276065,9345.041843221605
2025-10-31,8859.521169029476,8255.445480140836,9454.43756032711
2025-11-30,8948.949126910804,8391.556455142594,9525.859406367239
2025-12-31,9041.35801672151,8495.794293303152,9647.732063683674
2026-01-31,9133.766906532215,8587.276379253619,9734.514928882445
2026-02-28,9217.233000554788,8660.381911709095,9775.654045331066
2026-03-31,9309.641890365492,8781.836821857987,9854.52456372977
2026-04-30,9399.069848246821,8861.207942108871,9975.230103189822
2026-05-31,9491.478738057525,8925.438480639195,10067.37168098122
2026-06-30,9580.906695938855,8998.728630534291,10175.643360518572
2026-07-31,9673.315585749559,9102.350276731195,10198.848528318525
2026-08-31,9765.724475560266,9208.4182451934,10276.675819780208
2026-09-30,9855.152433441592,9331.204103043423,10452.91592020296
2026-10-31,9947.5613232523,9353.732007582656,10480.13364846334
2026-11-30,10036.989281133625,9454.203338535717,10595.407858024419
2026-12-31,10129.398170944332,9559.212168764641,10671.319085963823
2027-01-31,10221.807060755036,9634.995119152738,10750.674497473914
2027-02-28,10305.27315477761,9735.021082002866,10820.64623250381
2027-03-31,10397.682044588315,9833.326395283946,10947.337249308066
2027-04-30,10487.110002469642,9947.547289369099,11028.237093237189
2027-05-31,10579.518892280348,9988.408429961051,11138.648119394695
2027-06-30,10668.946850161676,10117.529480472356,11266.62380188665
