date,yhat,yhat_lower,yhat_upper
2024-08-01,7500.217028684633,6928.270191149865,8108.162150990141
2024-09-01,7592.625779355624,7016.578974559888,8139.724759623914
2024-10-01,7682.053603032967,7102.243953356988,8236.227264758469
2024-11-01,7774.462355511511,7241.977415174372,8284.524191720531
2024-12-01,7863.890180232032,7330.914142993224,8433.155970558235
2025-01-01,7956.2989335723805,7370.555561430945,8510.674272394288
2025-02-01,8048.707686247238,7462.543010655316,8619.399749754502
2025-03-01,8132.173779157734,7552.62081699426,8693.749492926145
2025-04-01,8224.582668072047,7681.460116556111,8799.053763255164
2025-05-01,8314.010625953375,7788.71801002939,8877.514993068102
2025-06-01,8406.41951576408,7848.860970059306,8982.991545779552
2025-07-01,8495.847473645408,7899.544640691048,9073.45321032779
2025-07-01,8585.275431526738,8091.571949183415,9171.080528634415
2025-08-01,8677.684321337443,8087.172281013787,9214.044805235182
2025-09-01,8767.11227921877,8176.306092201484,9312.531004347375
2025-10-01,8859.521169029476,8312.815929901208,9390.085914236508
2025-11-01,8948.949126910804,8362.362607747527,9530.313836085801
2025-12-01,9041.35801672151,8462.696146322416,9613.53191108417
2026-01-01,9133.766906532215,8607.912946690758,9657.845402187837
2026-02-01,9217.233000554788,8689.09514779648,9772.263341284986
2026-03-01,9309.641890365492,8749.792450199997,9864.15199711278
2026-04-01,9399.069848246821,8841.048175078913,9979.61113782447
2026-05-01,9491.478738057525,8927.759417996305,10066.774094430471
2026-06-01,9580.906695938855,9003.524074672343,10136.155818492645
2026-07-01,9673.315585749559,9080.31717473576,10260.021317544777
2026-08-01,9765.724475560266,9207.565845826015,10326.221749893602
2026-09-01,9855.152433441592,9248.723310958025,10412.801947404316
2026-10-01,9947.5613232523,9368.253666990833,10491.730450340796
2026-11-01,10036.989281133625,9460.214004657333,10588.260611371044
2026-12-01,10129.398170944332,9570.59110089501,10723.36827467105
2027-01-01,10221.807060755036,9661.303130570685,10788.939140267308
2027-02-01,10305.27315477761,9743.588267736794,10841.783098431828
2027-03-01,10397.682044588315,9844.516664065137,10965.389166488738
2027-04-01,10487.110002469642,9891.559820979392,11003.24401819921
2027-05-01,10579.518892280348,10000.201576385474,11144.516969512924
2027-06-01,10668.946850161676,10132.315524118876,11239.564747236462
