date,yhat,yhat_lower,yhat_upper
2024-08-01,7500.217028684633,6912.934038659162,8101.137742622755
2024-09-01,7592.625779355624,7032.799170222562,8177.006281507399
2024-10-01,7682.053603032967,7132.183094395423,8250.637736360219
2024-11-01,7774.462355511511,7206.080136554167,8318.722329975053
2024-12-01,7863.890180232032,7287.298006565094,8413.82121659529
2025-01-01,7956.2989335723805,7407.578772654553,8499.58007840577
2025-02-01,8048.707686247238,7469.664717459137,8595.465151138738
2025-03-01,8132.173779157734,7593.438214347413,8692.155571583195
2025-04-01,8224.582668072047,7632.476134682523,8788.150362474533
2025-05-01,8314.010625953375,7801.051622179527,8855.52571887119
2025-06-01,8406.41951576408,7823.611976136732,9009.69272708046
2025-07-01,8495.847473645408,7916.8702639058765,9116.72554258263
2025-07-31,8585.275431526738,7969.258792378099,9129.358514787426
2025-08-31,8677.684321337443,8107.256940474092,9203.895794560889
2025-09-30,8767.11227921877,8216.66660926808,9345.88150878013
2025-10-31,8859.521169029476,8297.787227363864,9465.09760564872
2025-11-30,8948.949126910804,8401.58744758129,9479.913586290157
2025-12-31,9041.35801672151,8490.627981737753,9597.516695375945
2026-01-31,9133.766906532215,8570.080162160759,9699.432132300233
2026-02-28,9217.233000554788,8673.4524303266,9778.150427565488
2026-03-31,9309.641890365492,8736.2498806921,9861.318752938176
2026-04-30,9399.069848246821,8789.83910835218,9983.91198256264
2026-05-31,9491.478738057525,8935.966396849655,10082.41040576419
2026-06-30,9580.906695938855,9002.056978901028,10182.887988848313
2026-07-31,9673.315585749559,9130.813045175879,10226.829015956357
2026-08-31,9765.724475560266,9212.582826623,10362.440437033954
2026-09-30,9855.152433441592,9235.790138741273,10381.376286071627
2026-10-31,9947.5613232523,9348.326655944216,10510.483267484557
2026-11-30,10036.989281133625,9447.748039365237,10573.349792218236
2026-12-31,10129.398170944332,9534.300979621012,10713.488683674248
2027-01-31,10221.807060755036,9672.675629616499,10784.931303157342
2027-02-28,10305.27315477761,9717.764479786174,10914.576033986961
2027-03-31,10397.682044588315,9869.01227146902,10946.049338465267
2027-04-30,10487.110002469642,9920.964833569666,11026.708093669338
2027-05-31,10579.518892280348,10029.765954535338,11157.65455155241
2027-06-30,10668.946850161676,10051.00889683188,11231.503409882394
